duplicateBy,fileName,casNumber,productName,dbId
casNumber,N-甲基全氟辛基磺酰胺、Heptadecafluoro-N-methyloctanesulphonamide、31506-32-8.xml,31506-32-8,N-甲基全氟辛基磺酰胺,3906
casNumber,N-甲基吗啉、N-methyl morpholine、109-02-4.xml,109-02-4,N-甲基吗啉,3904
casNumber,N-甲基哌啶、N-Methyl piperidine、626-67-5.xml,626-67-5,N-甲基哌啶,3905
casNumber,N-甲基正丁胺、N-methyl butylamine、110-68-9.xml,110-68-9,N-甲基正丁胺,3907
casNumber,N-甲基甲酰胺、N-Methylformamide、123-39-7.xml,123-39-7,N-甲基甲酰胺,3903
casNumber,N-甲基苯胺、n-methylaniline、100-61-8.xml,100-61-8,N-甲基苯胺,3902
casNumber,N-苄基-N-乙基苯胺、N-ethyl-N-benzylaniline、92-59-1.xml,92-59-1,N-苄基-N-乙基苯胺,3899
casNumber,N-苯基-2-萘胺、N-phenyl-2-naphthylamine、135-88-6.xml,135-88-6,N-苯基-2-萘胺,3896
casNumber,N-苯基乙酰胺、N-phenylacetamide、103-84-4.xml,103-84-4,N-苯基乙酰胺,3897
casNumber,"N-苯甲基-N-(3,4-二氯基本)-DL-丙氨酸乙酯、ethyl N-benzoyl-N-(3,4-dichlorophenyl)-DL-alaninate、22212-55-1.xml",22212-55-1,"N-苯甲基-N-(3,4-二氯基本)-DL-丙氨酸乙酯",3898
casNumber,"N.N.N'.N'-四甲基乙二胺、N,N,N',N'-tetramethylethylenediamine、110-18-9.xml",110-18-9,N.N.N'.N'-四甲基乙二胺,3864
casNumber,"N´,N´-二甲基-N´-苯基-N´-(氟二氯甲硫基)磺酰胺、N-dichlorofluoromethylthio-N',N'-dimethyl-N-phenylsulphamide、1085-98-9.xml",1085-98-9,"N´,N´-二甲基-N´-苯基-N´-(氟二氯甲硫基)磺酰胺",3893
casNumber,N，N-二乙基间甲苯酰胺、N，N-Diethyl-m-toluamide、134-62-3.xml,134-62-3,N，N-二乙基间甲苯酰胺,3885
casNumber,N，N-二甲基丙烯酰胺、N，N-Dimethyl acrylamide、2680-03-7.xml,2680-03-7,N，N-二甲基丙烯酰胺,3872
casNumber,N，N-二甲基硒脲、N，N-Dimethylseleniumurea、5117-16-8.xml,5117-16-8,N，N-二甲基硒脲,3875
casNumber,N，N′-双水杨醛缩丙二胺、N，N-Disalicylidene-1，3- diaminopropane Disalicylalaminopropane、120-70-7.xml,120-70-7,N，N′-双水杨醛缩丙二胺,3865
casNumber,"O,O,O',O'-四乙基-S,S'-亚甲基双(二硫代磷酸酯)、O,O,O',O'-tetraethyl S,S'-methylenedi(phosphorodithioate)、563-12-2.xml",563-12-2,"O,O,O',O'-四乙基-S,S'-亚甲基双(二硫代磷酸酯)",3926
casNumber,"O,O,O',O'-四乙基二硫代焦磷酸酯、O,O,O,O-tetraethyl dithiopyrophosphate、3689-24-5.xml",3689-24-5,"O,O,O',O'-四乙基二硫代焦磷酸酯",3927
casNumber,"O,O- 二甲基-(2,2,2- 三氯-1- 羟基乙基)膦酸酯、dimethyl 2,2,2-trichloro-1-hydroxyethylphosphonate、52-68-6.xml",52-68-6,"O,O- 二甲基-(2,2,2- 三氯-1- 羟基乙基)膦酸酯",3925
casNumber,"O,O-二乙基-N-(1,3-二硫戊环-2-亚基)磷酰胺[含量＞15%]、diethyl1,3-dithiolan-2-ylidenephosphoramidate(morethan15%)、947-02-4.xml",947-02-4,"O,O-二乙基-N-(1,3-二硫戊环-2-亚基)磷酰胺[含量＞15%]",3943
casNumber,"O,O-二乙基-N-(4-甲基-1,3-二硫戊环-2-亚基)磷酰胺、diethyl 4-methyl-1,3-dithiolan-2-ylidenephosphoramidate(more than 5%)、950-10-7.xml",950-10-7,"O,O-二乙基-N-(4-甲基-1,3-二硫戊环-2-亚基)磷酰胺",3944
casNumber,"O,O-二乙基-N-1,3-二噻丁环-2-亚基磷酰胺、diethyl 1,3-dithietan-2-ylidenephosphoramidate、21548-32-3.xml",21548-32-3,"O,O-二乙基-N-1,3-二噻丁环-2-亚基磷酰胺",3945
casNumber,"O,O-二乙基-O-(2,2-二氯-1-β-氯乙氧基乙烯基)-磷酸酯、O,O-diethyl-O-(2,2-dichloro-1-beta-chloroethoxyvinyl) phosphate、67329-01-5.xml",67329-01-5,"O,O-二乙基-O-(2,2-二氯-1-β-氯乙氧基乙烯基)-磷酸酯",3946
casNumber,"O,O-二乙基-O-(2-乙硫基乙基)硫代磷酸酯与O,O-二乙基-S-(2-乙硫基乙基)硫代磷酸酯的混合物[含量＞3%]、8065-48-3.xml",8065-48-3,"O,O-二乙基-O-(2-乙硫基乙基)硫代磷酸酯与O,O-二乙基-S-(2-乙硫基乙基)硫代磷酸酯的混合物[含量＞3%]",3947
casNumber,"O,O-二乙基-O-(3-氯-4-甲基香豆素-7-基)硫代磷酸酯、O-(3-chloro-4-methylcoumarin-7-yl)O,O-diethyl phosphorothioate、56-72-4.xml",56-72-4,"O,O-二乙基-O-(3-氯-4-甲基香豆素-7-基)硫代磷酸酯",3948
casNumber,"O,O-二乙基-O-(4-溴-2,5-二氯苯基)硫代磷酸酯、O-4-bromo-2,5-dichlorophenyl O,O-diethyl phosphorothioate、4824-78-6.xml",4824-78-6,"O,O-二乙基-O-(4-溴-2,5-二氯苯基)硫代磷酸酯",3952
casNumber,"O,O-二乙基-O-(4-甲基香豆素基-7)硫代磷酸酯、O,O-diethyl-O-(4-methylcoumarin-7-yl)phosphorothioate、299-45-6.xml",299-45-6,"O,O-二乙基-O-(4-甲基香豆素基-7)硫代磷酸酯",3949
casNumber,"O,O-二乙基-O-(4-硝基苯基)硫代磷酸酯、O,O-diethyl O-4-nitrophenyl phosphorothioate(more than 4%)、56-38-2.xml",56-38-2,"O,O-二乙基-O-(4-硝基苯基)硫代磷酸酯",3951
casNumber,"O,O-二乙基-O-(4-硝基苯基)磷酸酯、O,O-diethyl-O-(4-nitrophenyl) phosphate、311-45-5.xml",311-45-5,"O,O-二乙基-O-(4-硝基苯基)磷酸酯",3950
casNumber,"O,O-二乙基-O-2,5-二氯-4-甲硫基苯基硫代磷酸酯、O-2,5-dichlorophenyl-4-methylthiophenyl O,O-diethyl phosphorothioate、21923-23-9.xml",21923-23-9,"O,O-二乙基-O-2,5-二氯-4-甲硫基苯基硫代磷酸酯",3954
casNumber,"O,O-二乙基-O-2-吡嗪基硫代磷酸酯[含量＞5%]、O,O-diethyl O-pyrazin-2-yl phosphorothioate(more than 5%)、297-97-2.xml",297-97-2,"O,O-二乙基-O-2-吡嗪基硫代磷酸酯[含量＞5%]",3955
casNumber,"O,O-二乙基-O-[2-氯-1-(2,4-二氯苯基)乙烯基]磷酸酯、2-chloro-1-(2,4-dichlorophenyl)vinyl diethyl phosphate(more than 20%)、470-90-6.xml",470-90-6,"O,O-二乙基-O-[2-氯-1-(2,4-二氯苯基)乙烯基]磷酸酯",3953
casNumber,"O,O-二乙基-O-喹噁啉-2-基硫代磷酸酯、O,O-diethyl-O-quinoxalin-2-yl phosphorothioate、13593-03-8.xml",13593-03-8,"O,O-二乙基-O-喹噁啉-2-基硫代磷酸酯",3956
casNumber,"O,O-二乙基-S-(2,5-二氯苯硫基甲基)二硫代磷酸酯、S-(2,5-dichlorophenylthiomethyl) O,O-diethyl phosphorodithioate、2275-14-1.xml",2275-14-1,"O,O-二乙基-S-(2,5-二氯苯硫基甲基)二硫代磷酸酯",3957
casNumber,"O,O-二乙基-S-(2-乙基亚磺酰基乙基)二硫代磷酸酯、O,O-diethyl S-2-ethylsulphinylethyl phosphorodithioate、2497-07-6.xml",2497-07-6,"O,O-二乙基-S-(2-乙基亚磺酰基乙基)二硫代磷酸酯",3959
casNumber,"O,O-二乙基-S-(2-乙硫基乙基)二硫代磷酸酯[含量＞15%]、O,O-diethyl 2-ethylthioethyl phosphorodithioate(more than 15%)、298-04-4.xml",298-04-4,"O,O-二乙基-S-(2-乙硫基乙基)二硫代磷酸酯[含量＞15%]",3960
casNumber,"O,O-二乙基-S-(2-氯-1-酞酰亚氨基乙基)二硫代磷酸酯、2-chloro-1-phthalimidoethyl O,O-diethyl phosphorodithioate、10311-84-9.xml",10311-84-9,"O,O-二乙基-S-(2-氯-1-酞酰亚氨基乙基)二硫代磷酸酯",3958
casNumber,"O,O-二乙基-S-(4-氯苯硫基甲基)二硫代磷酸酯、4-chlorophenylthiomethyl O,O-diethyl phosphorodithioate、786-19-6.xml",786-19-6,"O,O-二乙基-S-(4-氯苯硫基甲基)二硫代磷酸酯",3962
casNumber,"O,O-二乙基-S-(4-甲基亚磺酰基苯基)硫代磷酸酯[含量＞4%]、O,O-diethyl O-4-methylsulfinylphenyl phosphorothioate(more than 4%)、115-90-2.xml",115-90-2,"O,O-二乙基-S-(4-甲基亚磺酰基苯基)硫代磷酸酯[含量＞4%]",3961
casNumber,"O,O-二乙基-S-(乙硫基甲基)二硫代磷酸酯、O,O-diethyl ethylthiomethyl phosphorodithioate、298-02-2.xml",298-02-2,"O,O-二乙基-S-(乙硫基甲基)二硫代磷酸酯",3964
casNumber,"O,O-二乙基-S-(对硝基苯基)硫代磷酸、O,O-diethyl-S-(p-nitrophenyl)phosphate、3270-86-8.xml",3270-86-8,"O,O-二乙基-S-(对硝基苯基)硫代磷酸",3963
casNumber,"O,O-二乙基-S-(异丙基氨基甲酰甲基)二硫代磷酸酯[含量＞15%]、O,O-diethyl isopropylcarbamoylmethyl phosphorodithioate(more than 15%)、2275-18-5.xml",2275-18-5,"O,O-二乙基-S-(异丙基氨基甲酰甲基)二硫代磷酸酯[含量＞15%]",3965
casNumber,"O,O-二乙基-S-[N-(1-氰基-1-甲基乙基)氨基甲酰甲基]硫代磷酸酯、S-[N-(1-cyano-1-methylethyl)carbamoylmethyl]O,O-diethyl phosphorothioate、3734-95-0.xml",3734-95-0,"O,O-二乙基-S-[N-(1-氰基-1-甲基乙基)氨基甲酰甲基]硫代磷酸酯",3966
casNumber,"O,O-二乙基-S-乙基亚磺酰基甲基二硫代磷酸酯、O,O-diethyl-s-(ethyl sulfoxidomethyl) dithiophosphate emulsion、2588-03-6.xml",2588-03-6,"O,O-二乙基-S-乙基亚磺酰基甲基二硫代磷酸酯",3969
casNumber,"O,O-二乙基-S-叔丁基硫甲基二硫代磷酸酯、S-tert-butylthiomethyl O,O-diethylphosphorodithioate、13071-79-9.xml",13071-79-9,"O,O-二乙基-S-叔丁基硫甲基二硫代磷酸酯",3968
casNumber,"O,O-二乙基-S-氯甲基二硫代磷酸酯[含量＞15%]、S-chloromethyl O,O-diethyl phosphorodithioate(more than 15%)、24934-91-6.xml",24934-91-6,"O,O-二乙基-S-氯甲基二硫代磷酸酯[含量＞15%]",3967
casNumber,"O,O-二异丙基-S-(2-苯磺酰胺基)乙基二硫代磷酸酯、O,O-diisopropyl 2-phenylsulphonylaminoethyl phosphorodithioate、741-58-2.xml",741-58-2,"O,O-二异丙基-S-(2-苯磺酰胺基)乙基二硫代磷酸酯",3970
casNumber,"O,O-二甲基-O-(1,2-二溴-2,2-二氯乙基)磷酸酯、1,2-dibromo-2,2-dichloroethyl dimethyl phosphate、300-76-5.xml",300-76-5,"O,O-二甲基-O-(1,2-二溴-2,2-二氯乙基)磷酸酯",3929
casNumber,"O,O-二甲基-O-(2,2-二氯乙烯基)磷酸酯、2,2-dichlorovinyl dimethyl phosphatedichlorvos、62-73-7.xml",62-73-7,"O,O-二甲基-O-(2,2-二氯乙烯基)磷酸酯",3930
casNumber,"O,O-二甲基-O-(4-甲硫基-3-甲基苯基)硫代磷酸酯、O,O-dimethyl-O-(4-methylthion-m-tolyl)phosphorothioate、55-38-9.xml",55-38-9,"O,O-二甲基-O-(4-甲硫基-3-甲基苯基)硫代磷酸酯",3931
casNumber,"O,O-二甲基-O-[1-甲基-2 氯-2-(二乙基氨基甲酰)乙烯基]磷酸酯、2-chloro-2-diethylcarbamoyl-1-methylvinyl dimethyl phosphate、13171-21-6.xml",13171-21-6,"O,O-二甲基-O-[1-甲基-2 氯-2-(二乙基氨基甲酰)乙烯基]磷酸酯",3932
casNumber,"O,O-二甲基-O-[1-甲基-2-(甲基氨基甲酰)乙烯基]磷酸酯[含量＞0.5% ]、dimethyl-1-methyl-2-(methylcarbamoyl)vinyl phosphate(more than 0.5%)、6923-22-4.xml",6923-22-4,"O,O-二甲基-O-[1-甲基-2-(甲基氨基甲酰)乙烯基]磷酸酯[含量＞0.5% ]",3933
casNumber,"O,O-二甲基-S-(2,3-二氢-5-甲氧基-2-氧代-1,3,4-噻二唑-3-基甲基)二硫代磷酸酯、2,3-dihydro-5-methoxy-2-oxo-1,3,4-thiadiazol-3-ylmethyl-O,O-dimethylphosphorodithioateultracide、950-37-8.xml",950-37-8,"O,O-二甲基-S-(2,3-二氢-5-甲氧基-2-氧代-1,3,4-噻二唑-3-基甲基)二硫代磷酸酯",3934
casNumber,"O,O-二甲基-S-(2-乙硫基乙基)二硫代磷酸酯、S-2-ethylthioethyl O,O-dimethyl phosphorodithioate、640-15-3.xml",640-15-3,"O,O-二甲基-S-(2-乙硫基乙基)二硫代磷酸酯",3936
casNumber,"O,O-二甲基-S-(2-甲硫基乙基)二硫代磷酸酯(II)、O,O-dimethyl S-2-methylthioethyl phosphorothioate、2587-90-8.xml",2587-90-8,"O,O-二甲基-S-(2-甲硫基乙基)二硫代磷酸酯(II)",3935
casNumber,"O,O-二甲基-S-(3,4-二氢-4-氧代苯并[d]-[1,2,3]-三氮苯-3-基甲基)二硫代磷酸酯、O,O-dimethyl-S-(3,4-dihydro-4-oxo-benzo[d]-[1,2,3]-triazin、86-50-0.xml",86-50-0,"O,O-二甲基-S-(3,4-二氢-4-氧代苯并[d]-[1,2,3]-三氮苯-3-基甲基)二硫代磷酸酯",3937
casNumber,"O,O-二甲基-S-(N-甲基氨基甲酰甲基)硫代磷酸酯、O,O-dimethyl S-methylcarbamoylmethyl phosphorothioate、1113-02-6.xml",1113-02-6,"O,O-二甲基-S-(N-甲基氨基甲酰甲基)硫代磷酸酯",3938
casNumber,"O,O-二甲基-S-(乙基氨基甲酰甲基)二硫代磷酸酯、ethoate-methyl、2642-71-9.xml",2642-71-9,"O,O-二甲基-S-(乙基氨基甲酰甲基)二硫代磷酸酯",3941
casNumber,"O,O-二甲基-S-(吗啉代甲酰甲基)二硫代磷酸酯、morphothion powder、144-41-2.xml",144-41-2,"O,O-二甲基-S-(吗啉代甲酰甲基)二硫代磷酸酯",3939
casNumber,"O,O-二甲基-S-(酞酰亚胺基甲基)二硫代磷酸酯、phosmet powder wettable powder、732-11-6.xml",732-11-6,"O,O-二甲基-S-(酞酰亚胺基甲基)二硫代磷酸酯",3940
casNumber,"O,O-二甲基-对硝基苯基磷酸酯、O,O-dimetyl-O-p-nitrphenylphosphate、950-35-6.xml",950-35-6,"O,O-二甲基-对硝基苯基磷酸酯",3942
casNumber,"O,O-双(4-氯苯基)N-(1-亚氨基)乙基硫代磷酸胺、O,O-bis(4-chlorophenyl)N-acetimidoylphosphoramidothioate、4104-14-7.xml",4104-14-7,"O,O-双(4-氯苯基)N-(1-亚氨基)乙基硫代磷酸胺",3971
casNumber,"O-(甲基氨基甲酰基)-1-二甲氨基甲酰-1-甲硫基甲醛肟、N',N'-dimethylcarbamoyl(methylthio)methylenamine N-methylcarbamate、23135-22-0.xml",23135-22-0,O-(甲基氨基甲酰基)-1-二甲氨基甲酰-1-甲硫基甲醛肟,3924
casNumber,O-O-二甲基-O-(2-甲氧甲酰基-1-甲基)乙烯基磷酸酯[含量＞5%]、2-methoxycarbonyl-1-methylvinyl dimethyl phosphate(more than 5%)、7786-34-7.xml,7786-34-7,O-O-二甲基-O-(2-甲氧甲酰基-1-甲基)乙烯基磷酸酯[含量＞5%],3973
casNumber,"O-O-二甲基-S-[1,2-双(乙氧基甲酰)乙基]二硫代磷酸酯、1,2-bis(ethoxycarbonyl)ethyl O,O-dimethyl phosphorodithioate、121-75-5.xml",121-75-5,"O-O-二甲基-S-[1,2-双(乙氧基甲酰)乙基]二硫代磷酸酯",3974
casNumber,"O-[4-((二甲氨基)磺酰基)苯基]O,O-二甲基硫代磷酸酯、O-(4-((dimethylamino)sulfonyl)phenyl) O,O-dimethyl phosphorothioate、52-85-7.xml",52-85-7,"O-[4-((二甲氨基)磺酰基)苯基]O,O-二甲基硫代磷酸酯",3972
casNumber,O-乙基-O-(3-甲基-4-甲硫基)苯基-N-异丙氨基磷酸酯、ethyl-4-methylthio-m-tolyl isopropyl phosphoramidate、22224-92-6.xml,22224-92-6,O-乙基-O-(3-甲基-4-甲硫基)苯基-N-异丙氨基磷酸酯,3981
casNumber,O-乙基-O-(4-硝基苯基)苯基硫代膦酸酯[含量＞15%]、O-ethyl-O-(4-nitrophenyl)phenyl phosphonothioate(more than 15%)、2104-64-5.xml,2104-64-5,O-乙基-O-(4-硝基苯基)苯基硫代膦酸酯[含量＞15%],3982
casNumber,"O-乙基-O-2,4,5-三氯苯基-乙基硫代膦酸酯、O-ethyl -2,4,5-trichlorophenyl ethylphosphonothioate、327-98-0.xml",327-98-0,"O-乙基-O-2,4,5-三氯苯基-乙基硫代膦酸酯",3984
casNumber,O-乙基-O-[(2-异丙氧基酰基)苯基]-N-异丙基硫代磷酰胺、O-ethyl O-2-isopropoxycarbonylphenyl-isopropylphosphoramidothioate、25311-71-1.xml,25311-71-1,O-乙基-O-[(2-异丙氧基酰基)苯基]-N-异丙基硫代磷酰胺,3983
casNumber,"O-乙基-S,S-二丙基二硫代磷酸酯、ethyl-S,S-dipropyl phosphorodithioate、13194-48-4.xml",13194-48-4,"O-乙基-S,S-二丙基二硫代磷酸酯",3986
casNumber,"O-乙基-S,S-二苯基二硫代磷酸酯、O-ethyl S,S-diphenyl phosphorodithioate、17109-49-8.xml",17109-49-8,"O-乙基-S,S-二苯基二硫代磷酸酯",3985
casNumber,O-乙基-S-苯基乙基二硫代膦酸酯[含量＞6%]、O-ethyl phenyl ethylphosphonodithioate(more than 6%)、944-22-9.xml,944-22-9,O-乙基-S-苯基乙基二硫代膦酸酯[含量＞6%],3987
casNumber,O-甲基-O-(2-异丙氧基甲酰基苯基)硫代磷酰胺、O-methyl-O-(O- isopropoxycarbonyl phenyl) phosphoramidothioate、24353-61-5.xml,24353-61-5,O-甲基-O-(2-异丙氧基甲酰基苯基)硫代磷酰胺,3975
casNumber,"O-甲基-O-(4-溴-2,5-二氯苯基)苯基硫代磷酸酯、O-4-bromo-2,5-dichlorophenyl O-methyl phenylphosphorothioate、21609-90-5.xml",21609-90-5,"O-甲基-O-(4-溴-2,5-二氯苯基)苯基硫代磷酸酯",3976
casNumber,O-甲基-O-[(2-异丙氧基甲酰)苯基]-N-异丙基硫代磷酰胺、N-isopropyl-O-methyl-O-((2-isopropyloxido carbonyl)phenyl)thiophosphoryl amidate、99675-03-3.xml,99675-03-3,O-甲基-O-[(2-异丙氧基甲酰)苯基]-N-异丙基硫代磷酰胺,3977
casNumber,"O-甲基-S-甲基-硫代磷酰胺、O,S-dimethylphosphoramidothioate、10265-92-6.xml",10265-92-6,O-甲基-S-甲基-硫代磷酰胺,3978
casNumber,O-甲基氨基甲酰基-2-甲基-2-(甲硫基)丙醛肟、2-methyl-2-(methylthio)propanal-O-(N-methylcarbamoyl)oxime、116-06-3.xml,116-06-3,O-甲基氨基甲酰基-2-甲基-2-(甲硫基)丙醛肟,3979
casNumber,"O-甲基氨基甲酰基-3,3-二甲基-1-(甲硫基)丁醛肟、3,3-dimethyl-1-(methylthio)butanone-O-(N-methylcarbamoyl)oxime、39196-18-4.xml",39196-18-4,"O-甲基氨基甲酰基-3,3-二甲基-1-(甲硫基)丁醛肟",3980
casNumber,O，O’-二甲基硫代磷酰氯、O，O’-Dimethylthiophosphoryl chloride、2524-03-0.xml,2524-03-0,O，O’-二甲基硫代磷酰氯,3928
casNumber,"S,S,S-三丁基三硫代磷酸酯、S,S,S-tributylphosphorotrithioate、78-48-8.xml",78-48-8,"S,S,S-三丁基三硫代磷酸酯",3988
casNumber,"S,S´-(1,4-二噁烷 2,3-二基)O,O,O´,O´-四乙基双(二硫代磷酸酯)、1,4-dioxan-2,3-diyl-O,O,O',O'-tetraethyl di(phosphorodithioate)、78-34-2.xml",78-34-2,"S,S´-(1,4-二噁烷 2,3-二基)O,O,O´,O´-四乙基双(二硫代磷酸酯)",3989
casNumber,"S-[2-(二乙氨基)乙基]-O,O-二乙基硫赶磷酸酯、S-[2-(Diethylamino)ethyl]O，O-diethylphosphorothioate、78-53-5.xml",78-53-5,"S-[2-(二乙氨基)乙基]-O,O-二乙基硫赶磷酸酯",3990
casNumber,"S-乙基亚磺酰甲基-O,O-二异丙基二硫代磷酸酯、S-ethylsulphinylmethyl O,O-diisopropylphosphorodithioate、5827-05-4.xml",5827-05-4,"S-乙基亚磺酰甲基-O,O-二异丙基二硫代磷酸酯",3992
casNumber,S-甲基-N-[(甲基氨基甲酰基)-氧基]硫代乙酰胺酸酯、1-(methylthio)ethylideneamino N-methylcarbamate、16752-77-5.xml,16752-77-5,S-甲基-N-[(甲基氨基甲酰基)-氧基]硫代乙酰胺酸酯,3991
casNumber,"α,α-二氯甲苯、α,α-dichlorotoluene、98-87-3.xml",98-87-3,"α,α-二氯甲苯",3993
casNumber,α-六氯环己烷、alpha-hexachlorocyclohexane、319-84-6.xml,319-84-6,α-六氯环己烷,3996
casNumber,α-氯化筒箭毒碱、α-Tubocurarine chloride、57-94-3.xml,57-94-3,α-氯化筒箭毒碱,3997
casNumber,α-甲基丙烯醛、α-methacrylaldehyde、78-85-3.xml,78-85-3,α-甲基丙烯醛,3995
casNumber,α-甲基苯基甲醇、α-methylbenzyl alcohol、98-85-1.xml,98-85-1,α-甲基苯基甲醇,3994
casNumber,α-萘乙酸、α-Naphthaleneacetic acid 、86-87-3.xml,86-87-3,α-萘乙酸,3999
casNumber,α-萘甲酸、α-naphthoic acid、86-55-5.xml,86-55-5,α-萘甲酸,3998
casNumber,α-蒎烯、α-pinene、80-56-8.xml,80-56-8,α-蒎烯,4000
casNumber,"β,β'-亚氨基二丙腈、β,β′-iminodipropionitrile、111-94-4.xml",111-94-4,"β,β'-亚氨基二丙腈",4002
casNumber,"β,β'-氧化二丙腈、β,β'-oxydipropionitrile、1656-48-0.xml",1656-48-0,"β,β'-氧化二丙腈",4003
casNumber,"β,β'-硫代二丙腈、β,β′-thiodipropionitrile、111-97-7.xml",111-97-7,"β,β'-硫代二丙腈",4001
casNumber,β-丙内酯、β-Propiolactone、57-57-8.xml,57-57-8,β-丙内酯,4004
casNumber,β-二甲氨基丙腈、β-(Dimethylamino)propionitrile、1738-25-6.xml,1738-25-6,β-二甲氨基丙腈,4005
casNumber,β-六氯环己烷、beta-hexachlorocyclohexane、319-85-7.xml,319-85-7,β-六氯环己烷,4007
casNumber,β-甲氧基丙腈、β-Methoxypropionitrile、110-67-8.xml,110-67-8,β-甲氧基丙腈,4006
productName,β-羟基萘甲酸、β-hydroxy-naphthoic acid、228-08-1.xml,228-08-1,β-羟基萘甲酸,4009
casNumber,β-蒎烯、β-pinene、127-91-3.xml,127-91-3,β-蒎烯,4008
casNumber,"γ-(1,2,4,5 3,6)-六氯环己烷、γ-1,2,3,4,5,6-hexachlorocyclohexane、58-89-9.xml",58-89-9,"γ-(1,2,4,5 3,6)-六氯环己烷",4010
casNumber,γ-丁内酯、γ-Butyrolactone、96-48-0.xml,96-48-0,γ-丁内酯,4011
casNumber,一氟乙酸对溴苯胺、monofluoroaceto-p-bromo-anilide、351-05-3.xml,351-05-3,一氟乙酸对溴苯胺,5633
casNumber,一氧化二氮[压缩的或液化的]、nitrous oxide、10024-97-2.xml,10024-97-2,一氧化二氮[压缩的或液化的],5646
casNumber,一氧化氮、nitrogen monoxide、10102-43-9.xml,10102-43-9,一氧化氮,5645
casNumber,一氧化铅、lead oxide、1317-36-8.xml,1317-36-8,一氧化铅,5647
casNumber,一氯三氟甲烷、chlorotrifluoromethane、75-72-9.xml,75-72-9,一氯三氟甲烷,4900
casNumber,一氯丙酮、Chloroacetone、78-95-5.xml,78-95-5,一氯丙酮,5635
casNumber,一氯乙醛、chloroacetaldehyde、107-20-0.xml,107-20-0,一氯乙醛,5642
casNumber,一氯二氟甲烷、monochlorodifluoromethane、75-45-6.xml,75-45-6,一氯二氟甲烷,5636
casNumber,一氯五氟乙烷、chloropentafluoroethane、76-15-3.xml,76-15-3,一氯五氟乙烷,5641
casNumber,一氯五氟化苯、Chloropentafluorobenzene、344-07-0.xml,344-07-0,一氯五氟化苯,5640
casNumber,一氯化硫、Sulfur chloride、10025-67-9.xml,10025-67-9,一氯化硫,5639
casNumber,一氯化碘、Iodine monoehloride、7790-99-0.xml,7790-99-0,一氯化碘,5638
casNumber,一氯化苯醚、Monochlorophenyl ether、55398-86-2.xml,55398-86-2,一氯化苯醚,5637
casNumber,一溴三氟乙烷、Bromotrifluoroethane、421-06-7.xml,421-06-7,一溴三氟乙烷,5644
casNumber,一溴化碘、Iodine bromide、7789-33-5.xml,7789-33-5,一溴化碘,5643
casNumber,一甲胺[无水]、monomethylamine、74-89-5.xml,74-89-5,一甲胺[无水],5634
casNumber,丁二仲醇、2，3-Butylene glycol、513-85-9.xml,513-85-9,丁二仲醇,4192
casNumber,丁二炔、1，3-Butadiyne、460-12-8.xml,460-12-8,丁二炔,4186
casNumber,丁二腈、butanedinitrile、110-61-2.xml,110-61-2,丁二腈,4184
casNumber,丁二酰亚胺、Succinimide、123-56-8.xml,123-56-8,丁二酰亚胺,4191
casNumber,丁二酰氯、butanedioyl chloride、543-20-4.xml,543-20-4,丁二酰氯,4190
casNumber,丁二酸、Succinic acid、110-15-6.xml,110-15-6,丁二酸,4187
casNumber,丁二酸二丁酯、Dibutyl succinate、141-03-7.xml,141-03-7,丁二酸二丁酯,4189
casNumber,丁二酸二丙酯、Dipropyl succinate、925-15-5.xml,925-15-5,丁二酸二丙酯,4188
casNumber,丁二醇单乙基醚、Butylene glycol monoethyl ether、111-73-9.xml,111-73-9,丁二醇单乙基醚,4183
casNumber,丁二醇单甲基醚、Butylene glycol monomethyl ether、111-32-0.xml,111-32-0,丁二醇单甲基醚,4182
casNumber,丁二醛、Succinaldehyde、638-37-9.xml,638-37-9,丁二醛,4185
casNumber,丁基三氯硅烷、Butyl silicontrichloride、7521-80-4.xml,7521-80-4,丁基三氯硅烷,4196
casNumber,丁基磷酸、Butyl acid phosphate、12788-93-1.xml,12788-93-1,丁基磷酸,4195
casNumber,丁基锂、butyllithium、109-72-8.xml,109-72-8,丁基锂,4194
casNumber,丁烯二酰氯[反式]、trans-Butenedioyl chloride、627-63-4.xml,627-63-4,丁烯二酰氯[反式],4202
casNumber,丁烯缩醛、Crotonaldehyde acetal、10602-34-3.xml,10602-34-3,丁烯缩醛,4206
casNumber,丁烯酸乙酯、Ethyl crotonate、623-70-1.xml,623-70-1,丁烯酸乙酯,4205
casNumber,丁烯酸甲酯、Methyl crotonate、623-43-8.xml,623-43-8,丁烯酸甲酯,4204
casNumber,丁烯酸酐、Crotonic anhydride、78957-07-0.xml,78957-07-0,丁烯酸酐,4203
